country_name,continent_name,cases,deaths,popData2019,Surface area (km2),Population in thousands (2017),"Population density (per km2, 2017)","Sex ratio (m per 100 f, 2017)",GDP: Gross domestic product (million current US$),"GDP growth rate (annual %, const. 2005 prices)",GDP per capita (current US$),Economy: Agriculture (% of GVA),Economy: Industry (% of GVA),Economy: Services and other activity (% of GVA),Employment: Agriculture (% of employed),Employment: Industry (% of employed),Employment: Services (% of employed),Unemployment (% of labour force),Labour force participation (female/male pop. %),Agricultural production index (2004-2006=100),Food production index (2004-2006=100),International trade: Exports (million US$),International trade: Imports (million US$),International trade: Balance (million US$),"Balance of payments, current account (million US$)",Population growth rate (average annual %),Urban population (% of total population)_x,Urban population growth rate (average annual %),"Fertility rate, total (live births per woman)","Population age distribution (0-14 / 60+ years, %)",International migrant stock (000/% of total pop.),Refugees and others of concern to UNHCR (in thousands),Infant mortality rate (per 1000 live births,Health: Total expenditure (% of GDP),Health: Physicians (per 1000 pop.),Education: Primary gross enrol. ratio (f/m per 100 pop.),Education: Secondary gross enrol. ratio (f/m per 100 pop.),Education: Tertiary gross enrol. ratio (f/m per 100 pop.),Seats held by women in national parliaments %,Mobile-cellular subscriptions (per 100 inhabitants),Mobile-cellular subscriptions (per 100 inhabitants).1,Individuals using the Internet (per 100 inhabitants),Threatened species (number),Forested area (% of land area),CO2 emission estimates (million tons/tons per capita),"Energy production, primary (Petajoules)",Energy supply per capita (Gigajoules),"Pop. using improved drinking water (urban/rural, %)",Quality Of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living,Property price to income ratio,Traffic commute time index,Pollution index,Climate index,Gross Rental Yield City Center,Gross Rental Yield Outside Center,Property Price to Rent Ratio City Center,Property Price to Rent Ratio Outside Center,Mortgate as percentage of income,Affordability Index,Cost Of Living Index,Rent Index,Cost Of Living Plus Rent Index,Grocery Index,Restaurant Price Index,Local Purchasing Power Index,Access to electricity (% of population),Adjusted net national income per capita (constant 2010 US$),Age dependency ratio (% of working-age population),"Air transport, passengers carried",Commercial service exports (current US$),Commercial service imports (current US$),Consumer price index (2010 = 100),Current account balance (% of GDP),Current health expenditure (% of GDP),Exports of goods and services (% of GDP),Gross domestic savings (% of GDP),High-technology exports (current US$),Human capital index (HCI) (scale 0-1),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),"Population, female","Population, male",Urban population (% of total population)_y
Portugal,Europe,-0.26600502207688287,-0.36323960541204015,-0.3190211473809107,-0.42809231738335,-0.31805418322182427,-0.16990189049284493,-0.39921132153828953,-0.37639275181379106,-0.26257548890914656,-0.21829961945505072,-0.5488028786782831,-0.9215448768547543,1.0158237104944583,-0.2585220093484966,-0.03468671227727903,0.2522426758153901,0.7258383599433141,0.2907353788263189,-0.5556721641690759,-0.5694692860645904,-0.4509873357027501,-0.4693553759933871,-0.3272211608850039,-0.23325364818026542,-0.85808591687129,-0.4809451403841277,-0.15288303906909928,-0.9438630940718249,-0.9427448696175165,-0.5036008810888191,-0.3710080550978335,-0.5656038788991787,0.7592293271203205,1.2557491932007914,0.4131079256040986,0.543101205540033,-0.145978975766594,0.9506015759185661,-0.5221322195842155,-0.02556159328040414,-0.10463015307699329,0.19543907217291817,-0.258269169391109,-0.3497985899557052,-0.3594270063945727,0.5471772109646268,0.6258192148787433,1.0554973983450024,-0.2776122235639747,0.2567482801465531,0.4135946080336493,-0.29981544000525345,-0.6238762936899304,-0.779271688384427,-0.9761735386963422,1.0485435496362783,1.096188216425585,0.9199574251561351,-1.014689620717402,-0.98667753582234,-0.5497460639393889,0.6423844460057458,-0.29981544000525345,-0.2763190410386163,-0.30511619809201374,-0.4627425915849499,-0.32714244647584984,-0.2776122235639747,0.21519188251272847,-0.1395989503393639,0.3883542215153767,-0.3991176075349916,-0.4085204893134056,-0.5463047644727557,-0.4949057227054196,0.17298521506215103,0.6067703531090465,-0.23643423277922213,-0.5622885472392358,-0.36789409886130314,0.7684158883378046,-0.26771810258136336,-0.38917369820759745,0.9016925248937094,0.645244087464692,0.7813248066464039,-0.07930530769071883,-0.3225820724289614,-0.31677217644260797,-0.4338251527472279
Qatar,Asia,-0.39270823047022746,-0.5133942411240173,-0.3468616731784811,-0.46208229730248723,-0.34737049472510073,-0.0665449360417753,7.04388605872987,-0.3968756532734674,0.2050246968194706,2.3665472468538757,-0.9570404423817472,3.4699718542359452,-2.2290219874993906,-0.8452574554693467,4.676725689798634,-1.5825225018417952,-1.6713264352866601,0.27289674791308194,2.5513119795719934,2.5087430710413035,-0.44639613550090956,-0.5992658597094435,0.09992069321018603,-0.037291752903892,3.9251188877404948,1.6372673355567862,3.8220759767274823,0.27015162763186484,-0.8922233307441626,-0.15717705292887968,-0.37127664450315573,-0.1859310259365358,-2.202779435211373,-0.8049674315389673,0.14838909966266942,-0.0871280436466903,-1.0625520378955517,-2.2349699273818744,1.4541404309195451,1.2312333199148788,-0.7600138496030682,-1.7228022916962635,-0.21430158454439505,0.26697609622712204,6.009953897620878,0.5471772109646268,0.42098774879726775,-0.10377244314041623,1.5367216480250852,1.8311594263192312,-0.021594904806103037,0.6408834160519986,-1.1388525361151327,-0.41144382054625583,1.060195743361266,-1.0871633362405213,3.752669612945092,3.228344000737983,-1.8682446761592393,-1.9463984764351585,-0.6751611243171162,1.4314551040915438,0.6408834160519986,3.1870925692974295,1.7030957937653475,0.3638916204599934,0.8907205400545806,1.5367216480250852,0.21519188251272847,1.169752372944724,-3.98041451844095,-0.22636313916952838,-0.6474425095032111,-0.40114441284503777,-0.25073441501892857,0.6124316001839918,-1.9677920192320664,0.03160900919594139,2.8196191033389404,-0.3975054032985255,-0.7349109782673201,-0.4384739586995405,-0.608132456697959,0.1818231713173941,0.7424432318366699,0.42914544860625753,2.2157607663063045e-16,-0.3604623163588069,-0.3376845501613798,1.6024073421091987
Romania,Europe,-0.13941889263615478,-0.14231270579144734,-0.2848481705338879,-0.36646732309068086,-0.28241795955206334,-0.1945450770126196,-0.25133521464554454,-0.38896608473033956,0.2284047061059015,-0.6989604215388243,-0.06280577903130212,0.7011269944573516,-0.5201377327565492,1.2514589181683968,0.5717327058116997,-1.4185647625617919,-0.07321657180001068,-0.24442354857080104,-0.8042308956683615,-0.8157262746330618,-0.42819530612932744,-0.4436636596456225,-0.3168872693774475,-0.27785323361073916,-0.9947489112887695,-1.0090149172993694,-0.9478748422284156,-0.5970017450136279,-0.6564561493351788,-0.752286174172233,-0.36975463787299656,-0.053487007461195314,-0.8232137102897626,-0.20392508265653767,-2.1250784643048943,-0.6207528093814338,-0.4276780361456774,-0.3401041193841985,-0.6730974914976978,-0.6875770208071371,-0.5839810385526761,-0.10136618183549381,-0.2408361620235425,-0.2903762643129227,-0.493167287843716,0.5471772109646268,-0.32152631574808316,0.16477747454628378,-0.6243383011658379,0.8516502063793984,-1.38143167993847,-0.9372905268686383,-0.24829211688357986,-0.556830329573201,0.03283413395906113,0.33415178532634937,0.30074463441691873,-0.05980793811333136,-0.5218874993937256,-0.2075492453248372,-0.34530857816377664,-0.08093032390623521,-0.9372905268686383,-0.7732673896040201,-0.9186716642088992,-0.9548216004069839,-0.7556569555503868,-0.6243383011658379,0.21519188251272847,-0.7095264389493987,-0.12815430918579793,-0.5410765370372317,-0.5508530660174465,-0.5598244531172486,-0.32051274135897206,-0.5683506261720919,-0.9357003797098118,-0.2768487042664278,-0.30400420069813017,-0.33905597484806715,-0.8656350536242877,-0.1957369622987048,-0.3958281005634468,-0.48412527163052416,-0.8692542085638293,-0.7106126215065182,-0.029846261708199977,-0.2858346742457349,-0.2820586862893583,-1.0676561936721525
Serbia,Europe,-0.3161977447215313,-0.45436559978659596,-0.33141029366465435,-0.4296636672532147,-0.3239204949372764,-0.18100486463911702,-0.1950014596387848,-0.47260375747523065,-0.4496155632005934,-0.8833724687562399,0.598150276488592,0.25038480798176654,-0.4997938725810389,0.7251227091482224,0.07415779866176836,-0.6924662028932034,1.9009191419187916,-0.5922768513789288,-0.6799515299187187,-0.692597780348826,-0.5683736235701092,-0.6461765565909775,-0.24041877375638662,-0.27261604607720835,-0.85808591687129,-0.949681234499904,-1.1863723831762105,-0.42357107048452913,-0.45436999384176435,-0.5157825492788486,-0.14512436522185376,0.04363860608738789,1.1244084895995707,-0.37565146805151767,-0.22533159578405218,-0.3723412805049149,-0.09552541271362372,0.913985811512814,-0.0600869934247716,-0.19623744568963988,-0.6733515426244137,-0.013423884351519795,-0.263450063146932,-0.33990639837605685,-0.5433198933871448,0.18239240365487558,0.44659168205745264,-0.0770936321987196,-1.0966031310028586,-0.0015223141722760735,-1.303160184823407,-1.0237915711037882,1.122396528368463,-0.8534188079881692,0.2342685897552058,0.8031162419984403,-1.0124876943709729,-1.1212204149885863,1.0368374423621014,1.354147195672366,0.19545272504920042,-0.902878926078941,-1.0237915711037882,-0.935225486490238,-1.0400984358095766,-1.1542867288591265,-0.8701337558085663,-1.0966031310028586,0.21519188251272847,-0.9230684630154796,-0.02434146740773339,-0.5654946679528099,-0.8063068860882046,-0.6751540702490152,0.5814006370256298,-1.0084537697717364,0.39002311599646505,0.015444236172894742,-1.0032574790494224,-0.39333429435356604,0.5723297753023543,0.32282773988493624,0.007138878301572273,-0.7360921437258393,-0.5527918780504091,-0.6546724068091272,0.20946304692465798,-0.3372774601171857,-0.32742007980047255,-0.9490051048241313
Singapore,Asia,-0.44310157277847406,-0.5193507419954644,-0.33574620484859286,-0.46667281444310627,-0.335668365442165,7.090089179931763,-0.12106340619241204,-0.3207839999955949,-0.16905545176342315,1.3492954130699395,-0.9959202103535058,-0.3935326012690692,0.8327289689148669,-0.9229136174559297,-1.0920333899708834,1.3765243165925585,-1.2717989694149978,0.6921045743741588,-0.05855470117050483,-0.07695530892764733,0.3378389681489417,0.3185080775415008,0.3492459642599836,0.6332352341789719,0.5768755245122454,1.6847342817963584,0.642108764090217,-1.1172937686009234,-0.7069776882085327,0.19156903304655026,-0.3726195915297668,-0.6362406887526938,-1.1072419477736235,-0.8908306242364573,0.0,0.0,-5.974902120083687e-16,-0.05633194523961888,1.1110375402070867,0.6726578029391972,-0.07213178795999785,-0.4531353717713895,-0.2503578046018118,-0.3652248747267651,0.6854189424268595,0.5471772109646268,0.677027081399113,-1.2582602336079836,0.8425222383437687,1.7607946823562068,0.367675330899479,1.2619044999358713,1.8503328710446887,1.103483603514514,-0.6031297743176051,-3.16621334102569,-1.3051508990722744,-0.8837015390444733,1.653520759930127,0.8932059553780375,0.11980265229228654,-0.8371230379051245,1.2619044999358713,3.4231084284350373,2.199894748727735,1.1242000196210946,0.3338063766364096,0.8425222383437687,0.21519188251272847,1.3099552253772093,-2.539937578869124,-0.12593212537652299,1.4352350859707808,1.2521714621941602,-0.3453395747964628,2.820350916452403,-1.2260524992361634,3.887610683294846,2.493349046984953,1.150163262792293,1.7768587553772686,3.7003181961685705,-0.5673461677728586,1.1032660225699644,1.210355391952946,1.1889742435369868,1.4024628169073265,-0.34447275758960183,-0.33116631576356187,1.6569418904231943
Slovakia,Europe,-0.3975724950797177,-0.48699932020078013,-0.33706977442171765,-0.44630218382534825,-0.33666323701963935,-0.16945055008039484,-0.23021005651800977,-0.44283787985156947,0.25178471539233227,-0.3682528688435815,-0.2766445028759737,0.6882486462723347,-0.3980745717034888,-0.6640597441673194,1.629079383505304,-0.2162080078417636,0.584828666106257,0.12126838515056437,-0.9906499442928256,-1.0004190160594153,-0.3879676472179627,-0.44164855135984055,-0.16230468071263024,-0.24310563284479142,-0.516428430827591,-1.068348600098835,-1.1863723831762105,-0.7704324195427266,-0.6396156363773944,-0.7725346326687037,-0.3702022868818669,-0.31837504441187636,0.1911728521525983,0.3971172662258916,-0.5367655086563213,-0.5839511013997275,-0.19222807523181698,-0.40418170709426476,0.022257700346218323,0.8226456732382229,-0.7193908932068239,0.4922443261813302,-0.2683509085916294,-0.3488301236472081,-0.05015260554342875,0.5471772109646268,0.6002152816185602,0.40413171233452416,-0.2017658940885671,0.6733395483821877,-0.3879055019445992,-0.5014945050969881,-0.43027620255263627,0.03343889707619695,-0.30625484743809356,0.3498611932653925,0.8485501201398682,0.5414117166202052,-0.8826404335118863,-0.7321278956598003,-0.5431836479893914,0.6095065019188379,-0.5014945050969881,-0.29569864237542876,-0.44347266381009337,-0.47737328560344433,-0.6392464255581164,-0.2017658940885671,0.21519188251272847,-0.3781122875956953,-0.8677126601337473,-0.5955137900521977,-0.7430321295497613,-0.6228576039118561,-0.479449054951931,-0.4138523200782721,-0.29444327147287086,1.4535921670160588,0.01964572060028473,-0.3048354788203933,0.0027463041041396203,1.6952154615621255,-0.4019163885990361,-0.08097827627801768,-0.39456071279369725,-0.25773492592440517,-0.6461503622666829,-0.343528838679204,-0.33333845014298225,-1.0785985921950259
Slovenia,Europe,-0.41993335545705346,-0.47898203940698403,-0.34967081330330274,-0.4584286031859732,-0.349501273314404,-0.17847735832939654,-0.08937566900110987,-0.4692670660364962,-0.09891542390413062,-0.14939152443081577,-0.5293629946924039,0.4178033343869844,-0.05222894871981786,-0.1808658473619135,0.8671678069319717,-0.27086058760176507,0.16179958459508484,0.15694564697703892,-1.4877674072913967,-1.4929329931963584,-0.5317447061703375,-0.619058538552732,-0.17922096191096876,-0.21239597956846457,-0.3797654364101115,-1.2997499630167497,-0.8683756619124839,-0.42357107048452913,-0.7069776882085327,-0.7485787099404849,-0.37208241271912235,-0.6009222838259363,0.6375029396272369,-0.11806188995904805,-0.5056221173690939,0.2302866876955282,1.23308508101459,1.1245264568458895,-0.3940404737182311,0.20717820545946297,-0.47836135192244095,1.684961735807727,-0.2808830705144985,-0.3564395017853991,0.06687014072457166,0.36478480730975116,0.5618093817282819,0.9804947034334399,0.30188362380724293,1.163493958033713,-0.20840287314738817,-0.1094191198137555,-0.7226123401699504,-1.3550022641311301,-1.0927210370385305,0.2324269306391027,-0.2170441123623068,-0.46804350614227547,-0.060396010087851844,0.270591294980474,-0.5553058885636922,0.6752623900926541,-0.1094191198137555,-0.46388589683419346,-0.2584135936302144,-0.2510852181173953,-0.2540474625272149,0.30188362380724293,0.21519188251272847,-0.07139881066919672,0.030764800908893677,-0.5822087728912599,-0.7745838104707445,-0.6658336405566596,-0.5592896363289764,1.0220952533332215,0.29009396005354454,1.0602749075636364,0.3485228380030773,-0.37904958099093594,0.8804650957866339,0.9676414932551254,-0.3755708814435124,0.7505124016365218,0.600035183105631,0.6849172025934204,-0.7657833059506808,-0.3574762359987332,-0.3453822720408105,-1.047723283930486
Spain,Europe,0.5766164684078237,0.8242495375141338,-0.18192131495434521,-0.25366362796540115,-0.18073903491938886,-0.18786523890835832,-0.1738763015112495,0.21397827589348262,0.11150465967374719,0.09646587016964674,-0.49048322672064537,-0.7541263504495368,0.8429008990026228,-0.6122889695095973,-0.7499506413053056,0.9236886557239766,2.558964379825059,0.1837035933468953,-0.6799515299187187,-0.692597780348826,0.19948735003658646,0.38993287758019735,-0.42894900156072674,6.130487079377483e-06,-0.7214229224538105,0.47432715268726444,-0.3913805800168942,-0.9438630940718249,-0.7574992270818864,1.5398637724473538,-0.3468350086188345,-0.5656038788991787,0.5563520146318484,0.7405700370158512,0.45982301253493857,1.1089274657587698,1.1742225907861246,1.3442210432804025,-0.6364998498217017,0.49680995500240915,0.8053240701988793,0.29987055043513716,-0.12601635446206025,-0.2680323630525982,-0.20896918976428644,0.5471772109646268,0.6514231481389281,1.1868779578880742,0.6620602820057301,0.5853836184284072,1.0752496467396517,-0.02761921928703819,-0.7381003474609339,-0.46087523361541666,-0.5838581407334636,0.9416680693952474,-0.08196878711555244,0.2890479109295851,-0.19789052460081147,-0.52745622552911,-0.630409093324773,1.102675663222461,-0.02761921928703819,-0.13374054548921085,-0.07218695833879066,-0.1925624420434169,0.15396951136595868,0.6620602820057301,0.21519188251272847,0.2978825781767209,0.01019549861653418,0.2871365852471065,1.0974817850578826,0.06725881079610539,-0.5237800546610673,0.41036036875687554,0.5677421501866667,-0.4795914007466925,-0.1604248853680451,-0.217751391561974,0.460280567853525,-0.6551929065139747,-0.25707255811044244,1.2796428330366822,1.142542035414353,1.234797610895496,-0.5223523337889882,-0.1771875095315366,-0.18278912059392025,0.47871173596028793
Sweden,Europe,-0.28347295789278576,-0.3080502252998169,-0.31919479011128443,-0.2820676635792425,-0.31965131422167775,-0.24987941157900012,-0.0330419139943496,-0.20021877044146638,0.3219247432516248,1.275594248427653,-0.7432017185370756,-0.4064109494540856,0.7106658078618079,-0.7934866808116245,-0.9054427997896591,1.16572150894684,-0.02621334052099154,0.9507647226161007,-0.8042308956683615,-0.8157262746330618,-0.20958686193229223,-0.20143740357992923,-0.2045608606856228,0.10690547718598879,-0.03810795036641251,0.84219598604395,-0.3118813997009625,0.09672095310276616,-0.28596486426391887,-0.17665142548685345,-0.06060823234713125,-0.6097518850576256,1.7330404270649873,0.998159615108321,3.57416214125763,2.047371019292285,0.27446738300815726,1.7561483928451147,0.39280882231567393,1.1122774227811685,-0.7193908932068239,2.064212893707365,-0.2594593747133927,-0.2683090677121688,0.6603426396551452,0.5471772109646268,0.5746113483583752,0.9122875547051407,1.3854026163130653,-0.6436006028348769,0.44803406588427697,0.9549198157752588,-0.05856402756903152,-0.6106233379131704,-1.4827421929080589,0.197145145595678,-1.477747147998683,-1.202867528594375,2.0959536036599467,1.527860125783288,-0.4549556113283159,0.24784911696284703,0.9549198157752588,0.4220387357058021,0.7883085288698577,0.9418040341905286,1.1049777945918486,1.3854026163130653,0.21519188251272847,1.4848402125469986,1.0463149342646907,0.0,0.1291769201615499,0.04150606066206571,-0.5925045961233034,0.4763279728716992,1.436006451281045,-0.20387345846216745,0.28194176145337413,-0.2141792995693486,0.9925143032354643,-0.28743896661649626,-0.29340717425349444,0.7757090888460518,1.1877509397734138,1.0217487081118002,-0.7144375032893187,-0.32579140467176637,-0.31557205379233083,0.8966522114339275
Switzerland,Europe,-0.25162321427760653,-0.3683492104249877,-0.32549868091065365,-0.44956715119648655,-0.32512120201353856,-0.07809925060049751,-0.10345910775279955,-0.09620571647019273,-0.4496155632005934,2.7075107334493898,-0.859841022452351,-0.5094377349342194,0.8530728290903772,-0.646802819281412,-0.5633600511240815,0.8690360759639751,-0.6607569627877494,1.1113124008352364,-0.4313927984194332,-0.4463407917803546,0.26540386722015424,0.2678487672426772,0.21888702996421572,0.9285822505626671,0.23521803846854658,0.1361251607303125,-0.07338385875316758,-0.5970017450136279,-0.7238182011663171,0.14883134096848644,-0.2740472797765153,-0.477307866582285,1.6518895020695978,0.998159615108321,0.1795324909498968,-0.28033701055064875,-0.448700354084415,0.7400609305854913,0.9234746266176096,0.977805539064801,-0.6652269513451649,0.014058083612222064,-0.26513035301368537,-0.3289073881581262,-0.008358767590571458,0.5471772109646268,0.6642251147690215,0.9324225063592508,0.9415334566244729,1.2914298561483029,0.489778863278978,3.1259079803291767,0.3809081793126261,-1.0903988177020898,-1.3496761514937494,0.459569517561005,-1.1100420959380737,-1.25482478270715,1.2219785708151956,1.6482552258601655,-0.35815997606585476,-0.04805237981932695,3.1259079803291767,2.4783528632654326,3.023611934922717,3.613368761967637,2.7130674414618166,0.9415334566244729,0.21519188251272847,2.1717575016149997,-0.13553357989917222,-0.26602126320702213,0.7633448476795968,0.43239994491798817,-0.892602952162744,1.0690135081530485,1.9732350342547782,0.4824283461883465,0.7870266259795754,-0.08367791771012684,0.6843789827511837,0.22106427764386985,-0.5768948984854362,1.1536593969890245,1.3685865572096545,1.3002595642647825,-1.065594299787861,-0.3318445419834608,-0.321856497386731,0.10495489127900826
Thailand,Asia,-0.4760806404574336,-0.5184756162750148,-0.09707257411652688,-0.2506381365068154,-0.09427287835453084,-0.1497721080975711,-0.20908489839047448,-0.2599346763645957,0.017984622528023672,-0.8560011435439385,0.7731092323615053,0.8041537799374858,-1.0490780973198093,1.9848782258194593,-0.20572808661006817,-1.6918276613617982,-1.6008215883681316,1.1291510317484739,0.9978199077014587,0.7849441510620029,0.0043038076212477,-0.0009213290012474645,0.020103464372311204,0.24199455504364212,-0.3114339392013717,-1.2582163850571242,1.4371005672495334,-0.5970017450136279,-0.31964589017948786,0.7496035119724224,0.12346504010035764,0.16725302333103895,-1.4318456477551793,3.813091740023197e-16,-0.5367655086563213,0.9111182853570977,-0.4991539171373853,-1.78642681341141,0.18237238267869899,-1.5409562828533165,0.7890748876403816,0.036043657983215474,-0.06846642652575634,-0.1361825927672159,-0.36778577398514417,-0.9119620182743953,-0.6159715482402048,-1.9954511510441082,-1.3402080906972709,-0.8938752035215446,1.4937412406215227,-0.5574381152273293,2.3924131262291124,1.1281993100490948,1.057442652849246,-1.8461080115906874,-0.5172115017995395,-0.965348652650262,0.27585295114681113,1.0445597954746826,0.8279967068961684,-1.2809752830783856,-0.5574381152273293,-0.4029785783470688,-0.5234508739509242,-0.015531044419632486,-1.093672913069471,-1.3402080906972709,0.19141882559609127,-0.9416319928761532,-1.254744022339383,0.27612066229103877,0.08132405134617526,-0.21779906058723392,-0.4175505274250351,1.6409456005013343,-1.5070410278901896,0.5355740654261638,0.8306784436369671,0.06504165680575928,-0.8376227517620803,0.2115121307839704,-0.5472496458397071,-0.13943459060413063,-0.580595354231229,-0.3755485887291242,-0.38008528600507174,-0.0839305782606866,-0.101778738729381,-1.347781595857711
Turkey,Europe,0.1283601851566376,-0.06287387426418586,-0.05078118061575582,-0.1366164028051903,-0.04964850457103619,-0.1770330690095563,-0.14570942400786963,-0.06822788250517328,0.29854473396519404,-0.6987181553837,0.675909812432109,-0.3935326012690692,-0.04205701863206343,0.74237963403413,0.540634274114829,-0.9423065675103522,0.796343206861843,-1.7517878607393553,0.43856276182806625,0.5386871624935313,-0.20086473222553752,0.009816162699398367,-0.8344103973037604,-0.7360236513992202,0.5085440273035058,0.10645831933057981,0.642108764090217,0.44358230216096356,0.9770736075699226,0.36321240456693427,2.3189148392041137,0.29086744057469016,-0.9043646352851512,-1.0625570096314372,-0.08518633499153241,-0.202133381089523,0.8042297950643436,-0.8710327032676052,-1.180889769752136,-0.7961889268857415,0.1851469358828828,-0.8928468591912595,-0.04760282734690162,-0.27695608832374946,-0.5182435906154303,0.5471772109646268,0.4593936486875442,-0.1727346525557453,-0.5421403086309133,-0.19902335688667552,0.5565705391104988,-0.7976665587282067,-0.6200042918671846,1.712653076337414,0.9303416408776461,0.5592341220267378,0.7059706101571825,1.068406722621206,-0.7968765284196444,-1.0795537558816453,0.0024083225201114223,-0.7056112615574917,-0.7976665587282067,-0.7061309135443485,-0.8013313704986289,-0.7397503983351138,-0.8991397018199294,-0.5421403086309133,0.21519188251272847,-0.5358156739246086,-0.14741181958619445,0.734918895053229,-0.16442957431774968,-0.4416098564714175,1.9059795066360552,-0.9186528830981174,-1.3167306752317136,-0.8148676721082679,0.13229983553213712,-0.36069450130137554,-0.6321992047725599,-0.7438548665735852,1.8090363143738917,-0.23518200200034925,-0.3156711746871362,-0.25891919217172343,0.31801909409121126,-0.038845921130629936,-0.055482189448740185,0.15718266368818118
Ukraine,Europe,0.07054940337116412,-0.08974870284057282,-0.1929288736317323,-0.2125327967594652,-0.1888619135845146,-0.20284974060170116,-0.5330039896793444,-0.4408496465872924,-2.951276556848695,-1.0361901591553602,1.7256635476695883,-0.4064109494540856,-0.5811693132830787,0.4058695987589364,0.08970701451020394,-0.41139579269891097,0.3263108940716519,0.20154222426013224,1.4949373707000297,1.4621508696252994,-0.5064758449090798,-0.5732047677956824,-0.22242077117529718,-0.24890448976597626,-0.9264174140800299,-0.11307630702744223,-1.1863723831762105,-0.5970017450136279,-0.6227751234196098,1.125075933508586,1.0999665880501441,-0.044657406229505814,-0.2145817728243461,0.05366449543593197,0.3819645343168713,-0.33553957252320854,0.8084342586520914,-1.1090351719049945,1.0149687308075985,-1.0237567300980563,-0.589397432738842,-0.8104009553000336,-0.13070716367341348,-0.14552137502772303,-0.2424042601265723,-2.188708843858533,0.3441759490167149,-1.233343230936022,-1.6148241112116777,-1.013015508640757,-1.7258262584447486,-1.3796681498320937,2.0903969840549337,0.4884986703305349,0.7835101469032361,-0.0395260986007262,0.608416208590082,0.8680001710433601,-0.7328939325571783,-0.9574387258036702,3.562610120059652,-1.7248275282516468,-1.3796681498320937,-0.7891863478449731,-1.2111467246509158,-1.4025208373729177,-1.1605799618690151,-1.6148241112116777,0.21519188251272847,-1.0496485295531346,-0.5288535158242582,-0.5118422771789115,-0.6977353522737979,-0.5934469763040856,4.107228908297135,-0.4592781431535366,-0.19214883385321874,-0.06596900765948484,-1.065830098459433,-0.38418370344308206,-0.4361130917371086,0.26810874404071333,2.549743544465863,-1.0686884148916536,-1.9271425705658423,-1.5716158409128362,1.4888946722133694,-0.1744021897641678,-0.19851538213613149,-0.16209878077922582
Vietnam,Asia,-0.47781243329821993,-0.5191813628237645,0.0032885523055133613,-0.32743612224480023,0.006750422096819539,0.0063916746101585365,-0.11050082712864465,-0.3798862683441805,0.9298049846988272,-1.033990762492171,2.6782178629776707,0.9715723063427028,-2.1578184768851054,2.657898296369846,-0.17462965491319757,-2.3242360842989553,-1.2247957381359786,2.1281143628897645,1.4327976878252084,1.2774581281989459,-0.10298241514043335,-0.07975192627897938,-0.1610273288670414,-0.23228211194216114,0.16688654125980687,-2.255022256088142,1.4371005672495334,0.27015162763186484,0.6571038613720163,-0.8150686179208473,-0.36277131333461904,0.8824507230978781,-0.2145817728243461,-1.491872973118887,0.8958304905561171,0.0,-1.6932215760576788,0.2091323467020844,0.4019582327346723,-0.8479088821612675,0.8026158731057963,0.8714954840809681,-0.172994458653374,-0.1611551882934609,-0.8108004562854314,-8.639839831653136e-15,-0.039883049886053,-2.5262588140255993,-1.6955275947914217,-1.148147801024293,-1.928288525809046,-0.7266792887308829,2.843501338579008,-0.4070822252754473,1.739750251411585,-1.6570800537667916,0.02308979918747867,1.6250915881152208,-0.294545084307941,-1.371941856068346,1.498092291123677,-1.478242947599835,-0.7266792887308829,-0.3649115042926158,-0.617439865430295,-0.44030886075659154,-1.1308005239640158,-1.6955275947914217,0.21519188251272847,-1.1183275762667635,-0.9380196900743013,-0.07047835746104723,-0.7085696044553824,-0.5398942826086665,1.1274649882691383,-0.20321536486122307,-0.7842570772578202,1.6605574466699697,0.04598800794364742,0.3818430550639864,-0.2587018466097965,1.91855121078271,0.094654994505002,-0.4171020836531689,-0.9994558531179247,-0.7273887348290714,0.517425524301152,0.01102249033388315,-0.0017355924216532455,-2.175086072287062
